GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
RNAcentral	URS000034B6F5_9606	Homo sapiens (human) hsa-miR-206	involved_in	GO:0150078	positive regulation of neuroinflammatory response	ECO:0000314	IDA	PMID:27277332		9606	ARUK-UCL	occurs_in(CL:0000129)	P
RNAcentral	URS000034B6F5_9606	Homo sapiens (human) hsa-miR-206	involved_in	GO:1902004	positive regulation of amyloid-beta formation	ECO:0000314	IDA	PMID:27277332		9606	ARUK-UCL	occurs_in(CL:0000129),part_of(GO:0150078)	P
RNAcentral	URS000034B6F5_9606	Homo sapiens (human) hsa-miR-206	part_of	GO:0016442	RISC complex	ECO:0000316	IGI	PMID:31507089	UniProtKB:Q9UKV8	9606	ARUK-UCL		C
RNAcentral	URS0000355E82_9606	Homo sapiens (human) hsa-miR-665	enables	GO:0003727	single-stranded RNA binding	ECO:0000314	IDA	PMID:30545407		9606	ARUK-UCL	has_input(RNAcentral:URS0000EF3C68_9606),occurs_in(CL:0002570)	F
RNAcentral	URS0000355E82_9606	Homo sapiens (human) hsa-miR-665	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30545407		9606	ARUK-UCL	has_input(UniProtKB:P05231),occurs_in(CL:0002570)	F
RNAcentral	URS0000355E82_9606	Homo sapiens (human) hsa-miR-665	involved_in	GO:0031047	RNA-mediated gene silencing	ECO:0000314	IDA	PMID:30545407		9606	ARUK-UCL	has_input(RNAcentral:URS0000EF3C68_9606),occurs_in(CL:0002570)	P
RNAcentral	URS0000355E82_9606	Homo sapiens (human) hsa-miR-665	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:30545407		9606	ARUK-UCL	has_input(UniProtKB:P05231),occurs_in(CL:0002570)	P
RNAcentral	URS0000355E82_9606	Homo sapiens (human) hsa-miR-665	involved_in	GO:0045668	negative regulation of osteoblast differentiation	ECO:0000315	IMP	PMID:30545407		9606	ARUK-UCL		P
RNAcentral	URS0000357286_9606	Homo sapiens (human) hsa-miR-513a-5p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS000035CC3E_9606	Homo sapiens (human) hsa-miR-18a-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:21067317		9606	ARUK-UCL	has_input(UniProtKB:Q8NFP9)|has_input(UniProtKB:Q9NZV1)	F
RNAcentral	URS000035CC3E_9606	Homo sapiens (human) hsa-miR-18a-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24169826		9606	ARUK-UCL	has_input(UniProtKB:P31994)	F
RNAcentral	URS000035CC3E_9606	Homo sapiens (human) hsa-miR-18a-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:21067317		9606	ARUK-UCL	has_input(UniProtKB:Q8NFP9)|has_input(UniProtKB:Q9NZV1)	P
RNAcentral	URS000035CC3E_9606	Homo sapiens (human) hsa-miR-18a-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:24169826		9606	ARUK-UCL	has_input(UniProtKB:P31994),positively_regulates(GO:0050853)	P
RNAcentral	URS000035CC3E_9606	Homo sapiens (human) hsa-miR-18a-5p	involved_in	GO:0050861	positive regulation of B cell receptor signaling pathway	ECO:0000314	IDA	PMID:24169826		9606	ARUK-UCL		P
RNAcentral	URS00003768C5_9606	Homo sapiens (human) hsa-miR-92a-3p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS00003776C9_9606	Homo sapiens (human) hsa-miR-338-5p	acts_upstream_of	GO:0032715	negative regulation of interleukin-6 production	ECO:0000314	IDA	PMID:30871575		9606	ARUK-UCL	occurs_in(CL:0000576)	P
RNAcentral	URS00003776C9_9606	Homo sapiens (human) hsa-miR-338-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30451334		9606	ARUK-UCL	has_input(UniProtKB:P04156)	F
RNAcentral	URS00003776C9_9606	Homo sapiens (human) hsa-miR-338-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30871575		9606	ARUK-UCL	occurs_in(CL:0000576),has_input(UniProtKB:P05231)	F
RNAcentral	URS00003776C9_9606	Homo sapiens (human) hsa-miR-338-5p	involved_in	GO:0032715	negative regulation of interleukin-6 production	ECO:0000314	IDA	PMID:30871575		9606	ARUK-UCL	causally_upstream_of(GO:0032715),occurs_in(CL:0000576)	P
RNAcentral	URS00003776C9_9606	Homo sapiens (human) hsa-miR-338-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:30451334		9606	ARUK-UCL	has_input(UniProtKB:P04156)	P
RNAcentral	URS00003776C9_9606	Homo sapiens (human) hsa-miR-338-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:30871575		9606	ARUK-UCL	part_of(GO:0032715),causally_upstream_of(GO:0032715),occurs_in(CL:0000576),has_input(UniProtKB:P05231)	P
RNAcentral	URS00003776C9_9606	Homo sapiens (human) hsa-miR-338-5p	involved_in	GO:1900016	negative regulation of cytokine production involved in inflammatory response	ECO:0000314	IDA	PMID:30871575		9606	ARUK-UCL	has_input(UniProtKB:P05231),occurs_in(CL:0000576)	P
RNAcentral	URS00003776C9_9606	Homo sapiens (human) hsa-miR-338-5p	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:30871575		9606	ARUK-UCL	part_of(UBERON:0001969)	C
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	acts_upstream_of	GO:0010822	positive regulation of mitochondrion organization	ECO:0000314	IDA	PMID:27329039		9606	ARUK-UCL	occurs_in(CL:0000540)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:27329039		9606	ARUK-UCL	part_of(GO:0035278),has_input(UniProtKB:P05067),occurs_in(CL:0000540),part_of(GO:0042985)	F
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24733347		9606	ARUK-UCL	has_input(UniProtKB:O95477)	F
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:27329039		9606	ARUK-UCL	has_input(UniProtKB:P05067),occurs_in(CL:0000540),part_of(GO:0042985)	F
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30499593		9606	ARUK-UCL	has_input(UniProtKB:P25090)	F
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30511586		9606	ARUK-UCL	has_input(UniProtKB:P25090)	F
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0010886	positive regulation of cholesterol storage	ECO:0000316	IGI	PMID:24733347	UniProtKB:O95477	9606	ARUK-UCL	occurs_in(CL:0000517)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0032731	positive regulation of interleukin-1 beta production	ECO:0000314	IDA	PMID:24733347		9606	ARUK-UCL	occurs_in(CL:0000517)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0032755	positive regulation of interleukin-6 production	ECO:0000314	IDA	PMID:24733347		9606	ARUK-UCL	occurs_in(CL:0000517)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0032760	positive regulation of tumor necrosis factor production	ECO:0000314	IDA	PMID:24733347		9606	ARUK-UCL	occurs_in(CL:0000517)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:24733347		9606	ARUK-UCL	has_input(UniProtKB:O95477)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:30499593		9606	ARUK-UCL	has_input(UniProtKB:P25090)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:30511586		9606	ARUK-UCL	has_input(UniProtKB:P25090)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0035278	miRNA-mediated gene silencing by inhibition of translation	ECO:0000314	IDA	PMID:27329039		9606	ARUK-UCL	has_input(UniProtKB:P05067),occurs_in(CL:0000540),part_of(GO:0042985)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0042632	cholesterol homeostasis	ECO:0000316	IGI	PMID:24733347	UniProtKB:O95477	9606	ARUK-UCL		P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0042985	negative regulation of amyloid precursor protein biosynthetic process	ECO:0000314	IDA	PMID:27329039		9606	ARUK-UCL	causally_upstream_of(GO:0010822),occurs_in(CL:0000540)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0050729	positive regulation of inflammatory response	ECO:0000314	IDA	PMID:24733347		9606	ARUK-UCL		P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0090107	regulation of high-density lipoprotein particle assembly	ECO:0000316	IGI	PMID:24733347	UniProtKB:O95477	9606	ARUK-UCL		P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:0090370	negative regulation of cholesterol efflux	ECO:0000316	IGI	PMID:24733347	UniProtKB:O95477	9606	ARUK-UCL	occurs_in(CL:0000235)|occurs_in(CL:0000517)	P
RNAcentral	URS000037C5A8_9606	Homo sapiens (human) hsa-miR-144-3p	involved_in	GO:1903063	negative regulation of reverse cholesterol transport	ECO:0000316	IGI	PMID:24733347	UniProtKB:O95477	9606	ARUK-UCL		P
RNAcentral	URS000037DAEA_9606	Homo sapiens (human) hsa-miR-411-3p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS000038727B_9606	Homo sapiens (human) hsa-miR-205-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29548280		9606	ARUK-UCL	has_input(UniProtKB:P01584)	F
RNAcentral	URS000038727B_9606	Homo sapiens (human) hsa-miR-205-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29548280		9606	ARUK-UCL	has_input(UniProtKB:P01584)	P
RNAcentral	URS000038727B_9606	Homo sapiens (human) hsa-miR-205-3p	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000305	IC	PMID:29548280	GO:0035195,GO:1903231	9606	ARUK-UCL	has_input(UniProtKB:P01584)	P
RNAcentral	URS00003883FE_9606	Homo sapiens (human) hsa-miR-519b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30451334		9606	ARUK-UCL	has_input(UniProtKB:P04156)	F
RNAcentral	URS00003883FE_9606	Homo sapiens (human) hsa-miR-519b-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:30451334		9606	ARUK-UCL	has_input(UniProtKB:P04156)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	acts_upstream_of	GO:0001568	blood vessel development	ECO:0000250	ISS	PMID:28270521	RNAcentral:URS000039ED8D_10090	9606	ARUK-UCL	occurs_in(UBERON:0000966)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	acts_upstream_of	GO:0001819	positive regulation of cytokine production	ECO:0000314	IDA	PMID:30106099		9606	ARUK-UCL	has_input(UniProtKB:P15692),part_of(GO:1900748),part_of(GO:1903589)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	acts_upstream_of	GO:0010629	negative regulation of gene expression	ECO:0000315	IMP	PMID:21562928		9606	ARUK-UCL	has_input(UniProtKB:A0A087WU25),occurs_in(UBERON:0002107)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	acts_upstream_of	GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	ECO:0000315	IMP	PMID:31611175		9606	ARUK-UCL	occurs_in(CL:0002306)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	acts_upstream_of	GO:0032695	negative regulation of interleukin-12 production	ECO:0000314	IDA	PMID:30106099		9606	ARUK-UCL	has_input(UniProtKB:P15692)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	acts_upstream_of	GO:0050729	positive regulation of inflammatory response	ECO:0000250	ISS	PMID:28270521	RNAcentral:URS000039ED8D_10090	9606	ARUK-UCL	occurs_in(UBERON:0000966)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	acts_upstream_of	GO:1900748	positive regulation of vascular endothelial growth factor signaling pathway	ECO:0000314	IDA	PMID:30106099		9606	ARUK-UCL	has_input(UniProtKB:P15692),part_of(GO:1903589),occurs_in(CL:0002618)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	acts_upstream_of	GO:1903589	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	ECO:0000314	IDA	PMID:30106099		9606	ARUK-UCL	occurs_in(CL:0002618)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	acts_upstream_of	GO:1990009	retinal cell apoptotic process	ECO:0000250	ISS	PMID:28270521	RNAcentral:URS000039ED8D_10090	9606	ARUK-UCL		P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:21562928		9606	ARUK-UCL	has_input(UniProtKB:Q07869),part_of(GO:0035278),occurs_in(UBERON:0002107)	F
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:31611175		9606	ARUK-UCL	has_input(UniProtKB:Q07869),part_of(GO:0035195),occurs_in(CL:0002306)	F
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:21562928		9606	ARUK-UCL	has_input(UniProtKB:Q07869),occurs_in(UBERON:0002107)	F
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:27571873		9606	ARUK-UCL	occurs_in(CL:0000182),has_input(UniProtKB:P29459)|occurs_in(CL:0000182),has_input(UniProtKB:P29459),part_of(GO:0098586)	F
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:28798470		9606	ARUK-UCL	has_input(UniProtKB:Q9HBE4),occurs_in(CL:0000546)	F
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29039542		9606	ARUK-UCL	occurs_in(CL:0002618),has_input(UniProtKB:O00206)	F
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29696468		9606	ARUK-UCL	has_input(UniProtKB:P46734)	F
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30106099		9606	ARUK-UCL	has_input(UniProtKB:P29459)	F
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:31611175		9606	ARUK-UCL	has_input(UniProtKB:Q07869),occurs_in(CL:0002306)	F
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0001960	negative regulation of cytokine-mediated signaling pathway	ECO:0000314	IDA	PMID:30106099		9606	ARUK-UCL	has_input(UniProtKB:P29459)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0032695	negative regulation of interleukin-12 production	ECO:0000314	IDA	PMID:27571873		9606	ARUK-UCL	occurs_in(CL:0000182)|occurs_in(CL:0000182),part_of(GO:0098586)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0032695	negative regulation of interleukin-12 production	ECO:0000314	IDA	PMID:30106099		9606	ARUK-UCL	causally_upstream_of(GO:0032695),has_input(UniProtKB:P29459)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0032705	negative regulation of interleukin-21 production	ECO:0000314	IDA	PMID:28798470		9606	ARUK-UCL	occurs_in(CL:0000546),has_input(UniProtKB:Q9HBE4)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:27571873		9606	ARUK-UCL	part_of(GO:0032695),occurs_in(CL:0000182),has_input(UniProtKB:P29459)|part_of(GO:0032695),occurs_in(CL:0000182),has_input(UniProtKB:P29459),part_of(GO:0098586)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:28798470		9606	ARUK-UCL	has_input(UniProtKB:Q9HBE4),part_of(GO:0032705),occurs_in(CL:0000546)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29039542		9606	ARUK-UCL	has_input(UniProtKB:O00206),occurs_in(CL:0002618)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29696468		9606	ARUK-UCL	has_input(UniProtKB:P46734)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:30106099		9606	ARUK-UCL	has_input(UniProtKB:P29459),part_of(GO:0032695),causally_upstream_of(GO:0032695)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:31611175		9606	ARUK-UCL	has_input(UniProtKB:Q07869),causally_upstream_of(GO:0030511),occurs_in(CL:0002306)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0035278	miRNA-mediated gene silencing by inhibition of translation	ECO:0000314	IDA	PMID:21562928		9606	ARUK-UCL	has_input(UniProtKB:Q07869),occurs_in(UBERON:0002107)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0035278	miRNA-mediated gene silencing by inhibition of translation	ECO:0000314	IDA	PMID:28270521		9606	ARUK-UCL	has_input(UniProtKB:Q07869),occurs_in(CL:0002586)|has_input(UniProtKB:Q07869),occurs_in(CL:0002585)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0043409	negative regulation of MAPK cascade	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS000039ED8D_10116	9606	ARUK-UCL	occurs_in(UBERON:0000955)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0071222	cellular response to lipopolysaccharide	ECO:0000314	IDA	PMID:29039542		9606	ARUK-UCL	occurs_in(CL:0002618)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	involved_in	GO:0098586	cellular response to virus	ECO:0000315	IMP	PMID:27571873		9606	ARUK-UCL	occurs_in(CL:0000182)	P
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:31926946		9606	ARUK-UCL	produced_by(CL:0000235)	C
RNAcentral	URS000039ED8D_9606	Homo sapiens (human) hsa-miR-21-5p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS00003AA409_9606	Homo sapiens (human) hsa-miR-124-5p	located_in	GO:0070062	extracellular exosome	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00003AA409_10090	9606	ARUK-UCL	produced_by(CL:0000540)|part_of(UBERON:0000955)	C
RNAcentral	URS00003AD7BA_9606	Homo sapiens (human) microRNA hsa-mir-212 precursor	acts_upstream_of	GO:0010629	negative regulation of gene expression	ECO:0000314	IDA	PMID:18162065		9606	ARUK-UCL	has_input(UniProtKB:Q07157)	P
RNAcentral	URS00003AFD9B_9606	Homo sapiens (human) hsa-miR-152-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30451334		9606	ARUK-UCL	has_input(UniProtKB:P04156)	F
RNAcentral	URS00003AFD9B_9606	Homo sapiens (human) hsa-miR-152-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:30451334		9606	ARUK-UCL	has_input(UniProtKB:P04156)	P
RNAcentral	URS00003AFD9B_9606	Homo sapiens (human) hsa-miR-152-3p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS00003B13B8_9606	Homo sapiens (human) hsa-miR-2861	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:31926946		9606	ARUK-UCL	produced_by(CL:0000235)	C
RNAcentral	URS00003B6B84_9606	Homo sapiens (human) hsa-miR-320e	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS00003B7674_9606	Homo sapiens (human) hsa-let-7f-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:21508257		9606	ARUK-UCL	has_input(UniProtKB:Q5VWK5)	F
RNAcentral	URS00003B7674_9606	Homo sapiens (human) hsa-let-7f-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:26810534		9606	ARUK-UCL	has_input(UniProtKB:P05231)	F
RNAcentral	URS00003B7674_9606	Homo sapiens (human) hsa-let-7f-5p	involved_in	GO:0032700	negative regulation of interleukin-17 production	ECO:0000314	IDA	PMID:21508257		9606	ARUK-UCL	occurs_in(CL:0000813)	P
RNAcentral	URS00003B7674_9606	Homo sapiens (human) hsa-let-7f-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:21508257		9606	ARUK-UCL	has_input(UniProtKB:Q5VWK5),occurs_in(CL:0000813)	P
RNAcentral	URS00003B7674_9606	Homo sapiens (human) hsa-let-7f-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:26810534		9606	ARUK-UCL	has_input(UniProtKB:P05231)	P
RNAcentral	URS00003B7674_9606	Homo sapiens (human) hsa-let-7f-5p	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00003B7674_10090	9606	ARUK-UCL	occurs_in(CL:0002540),part_of(GO:1904646)	P
RNAcentral	URS00003B7674_9606	Homo sapiens (human) hsa-let-7f-5p	involved_in	GO:1904646	cellular response to amyloid-beta	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00003B7674_10090	9606	ARUK-UCL	occurs_in(CL:0002540)	P
RNAcentral	URS00003B7674_9606	Homo sapiens (human) hsa-let-7f-5p	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:31926946		9606	ARUK-UCL	produced_by(CL:0000235)	C
RNAcentral	URS00003B95DA_9606	Homo sapiens (human) hsa-miR-27a-3p	acts_upstream_of	GO:0045599	negative regulation of fat cell differentiation	ECO:0000250	ISS	PMID:27910957	RNAcentral:URS00003B95DA_10116	9606	ARUK-UCL	occurs_in(CL:0002540)	P
RNAcentral	URS00003B95DA_9606	Homo sapiens (human) hsa-miR-27a-3p	acts_upstream_of	GO:0045669	positive regulation of osteoblast differentiation	ECO:0000250	ISS	PMID:27910957	RNAcentral:URS00003B95DA_10116	9606	ARUK-UCL	occurs_in(CL:0002540)	P
RNAcentral	URS00003B95DA_9606	Homo sapiens (human) hsa-miR-27a-3p	acts_upstream_of_or_within	GO:0010629	negative regulation of gene expression	ECO:0000250	ISS	PMID:27910957	RNAcentral:URS00003B95DA_10116	9606	ARUK-UCL	has_input(UniProtKB:O35793),occurs_in(CL:0002540)	P
RNAcentral	URS00003B95DA_9606	Homo sapiens (human) hsa-miR-27a-3p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:27910957		9606	ARUK-UCL	has_input(UniProtKB:P37231),part_of(GO:0035195)	F
RNAcentral	URS00003B95DA_9606	Homo sapiens (human) hsa-miR-27a-3p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:28122350		9606	ARUK-UCL	part_of(GO:0035278),has_input(UniProtKB:P49841)	F
RNAcentral	URS00003B95DA_9606	Homo sapiens (human) hsa-miR-27a-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24608080		9606	ARUK-UCL	has_input(UniProtKB:O95477),occurs_in(CL:0000517),regulates_o_occurs_in(CL:0000517)|has_input(UniProtKB:O95477),occurs_in(UBERON:0002107),regulates_o_occurs_in(UBERON:0002107)|has_input(UniProtKB:P06858),occurs_in(CL:0000517),regulates_o_occurs_in(CL:0000517)|has_input(UniProtKB:P35610),occurs_in(CL:0000517),regulates_o_occurs_in(CL:0000517)	F
RNAcentral	URS00003B95DA_9606	Homo sapiens (human) hsa-miR-27a-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24725595		9606	ARUK-UCL	has_input(UniProtKB:P01579),occurs_in(CL:0000084)|has_input(UniProtKB:P62993),occurs_in(CL:0000084)|has_input(UniProtKB:O75326),occurs_in(CL:0000084)	F
